week_ending,week_number,weekly_gross_overall,show,theatre,weekly_gross,potential_gross,avg_ticket_price,top_ticket_price,seats_sold,seats_in_theatre,pct_capacity,performances,previews,popularity
01-05-16,49,28331921.81,Waitress,Lyceum Theatre,907936.4,1019480,107.73,270,8428,1045,1.0081,8,0,sold out
14-07-19,7,30566473.66,Mean Girls,Cort Theatre,906112,1029000,104.81,249.5,8645,1225,1.0082,7,0,sold out
07-04-19,45,35291615.88,To Kill A Mockingbird,Sam S. Shubert Theatre,1628150.48,1386070,140.62,497,11578,1435,1.0085,8,0,sold out
30-12-18,31,57807272.33,School of Rock - The Musical,Stephen Sondheim Theatre,1757095.5,1608119,127.1,273,13824,1523,1.0085,9,0,sold out
12-06-16,3,28477729.82,Waitress,Lyceum Theatre,1058460.7,1019480,125.53,270,8432,1045,1.0086,8,0,sold out
28-07-19,9,33824901.44,Mean Girls,Cort Theatre,1068058.4,1176000,108.05,249.5,9885,1225,1.0087,8,0,sold out
15-09-19,16,29092570.96,Dear Evan Hansen,Music Box Theatre,1015725.8,1234034,127.91,297,7941,984,1.0088,8,0,sold out
20-05-18,52,38813251.1,Mean Girls,Cort Theatre,1489149.15,1469426,150.6,377.5,9888,1225,1.009,8,0,sold out
26-08-18,13,33662782.2,Mean Girls,Cort Theatre,1565688.6,1469426,158.34,377.5,9888,1225,1.009,8,0,sold out
26-06-16,5,28923675.96,Waitress,Lyceum Theatre,1100048,1019480,130.4,270,8436,1045,1.0091,8,0,sold out
01-09-19,14,28652876.74,Waitress,Lyceum Theatre,963408,1019480,114.2,270,8436,1045,1.0091,8,0,sold out
06-10-19,19,30098714.42,Come From Away,Gerald Schoenfeld Theatre,945635.8,1108592,111.98,297,8445,1046,1.0092,8,0,sold out
22-04-18,48,37506237.02,Mean Girls,August Wilson Theatre,1469881.05,1469426,148.61,299.5,9891,1225,1.0093,8,0,sold out
16-09-18,16,28771784.4,Dear Evan Hansen,Music Box Theatre,1423700,1425136,179.19,448,7945,984,1.0093,8,0,sold out
13-05-18,51,38621280.34,Mean Girls,August Wilson Theatre,1496978.2,1469426,151.33,377.5,9892,1225,1.0094,8,0,sold out
03-11-19,23,31122600.61,Come From Away,Gerald Schoenfeld Theatre,928715,1133892,109.95,297,8447,1046,1.0094,8,0,sold out
27-08-17,14,26578502.98,Dear Evan Hansen,Music Box Theatre,1649281.18,1377584,207.54,448,7947,984,1.0095,8,0,sold out
19-08-18,12,35465011.8,Mean Girls,August Wilson Theatre,1577293.1,1469426,159.42,377.5,9894,1225,1.0096,8,0,sold out
21-07-19,8,34264193.63,Mean Girls,August Wilson Theatre,1083275.75,1176000,109.49,249.5,9894,1225,1.0096,8,0,sold out
13-08-17,12,30312333.55,"Hello, Dolly!",Sam S. Shubert Theatre,2217271.29,1830076,189.85,748,11679,1446,1.0096,8,0,sold out
17-06-18,3,39653551.79,Mean Girls,August Wilson Theatre,1572995.95,1469426,158.97,399.5,9895,1225,1.0097,8,0,sold out
02-09-18,14,32089527.57,Mean Girls,August Wilson Theatre,1570010.05,1469426,158.63,377.5,9897,1225,1.0099,8,0,sold out
21-05-17,52,34503594.63,Waitress,Lyceum Theatre,1319559.6,1019480,156.29,270,8443,1045,1.0099,8,0,sold out
21-02-16,39,23951914.29,School of Rock - The Musical,Stephen Sondheim Theatre,1152012.32,1404800,99.85,248,11537,1428,1.0099,8,0,sold out
08-07-18,6,33865379.57,Mean Girls,August Wilson Theatre,1571582.6,1469426,158.78,399.5,9898,1225,1.01,8,0,sold out
28-05-17,1,34203175.62,Waitress,Lyceum Theatre,1315553.5,1019480,155.8,270,8444,1045,1.01,8,0,sold out
23-04-17,48,35895402.43,"Hello, Dolly!",Sam S. Shubert Theatre,1451254,1400094,167.81,748,8648,1427,1.01,4,2,sold out
15-07-18,7,37330027.69,Mean Girls,August Wilson Theatre,1557871.05,1469426,157.38,399.5,9899,1225,1.0101,8,0,sold out
27-05-18,53,39431767.13,Mean Girls,Belasco Theatre,1565923.7,1469426,158.17,399.5,9900,1225,1.0102,8,0,sold out
24-06-18,4,40285883.82,Mean Girls,Belasco Theatre,1578400.75,1469426,159.43,399.5,9900,1225,1.0102,8,0,sold out
12-08-18,11,37289893.41,Mean Girls,Belasco Theatre,1580559.2,1469426,159.65,377.5,9900,1225,1.0102,8,0,sold out
29-12-19,31,55765407.59,To Kill A Mockingbird,Sam S. Shubert Theatre,2080918,1751250,179.44,497,11597,1435,1.0102,8,0,sold out
03-06-18,1,37106954.31,Mean Girls,Belasco Theatre,1537690.05,1469426,155.31,399.5,9901,1225,1.0103,8,0,sold out
10-06-18,2,39211500.4,Mean Girls,Belasco Theatre,1544889.9,1469426,156.03,399.5,9901,1225,1.0103,8,0,sold out
29-07-18,9,39633285.25,Mean Girls,Belasco Theatre,1595340.3,1469426,161.13,399.5,9901,1225,1.0103,8,0,sold out
05-08-18,10,36391384.98,Mean Girls,Belasco Theatre,1592807.2,1469426,160.87,377.5,9901,1225,1.0103,8,0,sold out
30-12-18,31,57807272.33,Mean Girls,Belasco Theatre,1994386,1328576,201.43,424.5,9901,1225,1.0103,8,0,sold out
22-07-18,8,36855921.43,Mean Girls,Belasco Theatre,1572867.7,1469426,158.84,399.5,9902,1225,1.0104,8,0,sold out
04-06-17,2,32793984.32,Waitress,Lyceum Theatre,1356123.5,1019480,160.54,270,8447,1045,1.0104,8,0,sold out
01-07-18,5,38126488.51,Mean Girls,Belasco Theatre,1592304.5,1469426,160.79,399.5,9903,1225,1.0105,8,0,sold out
09-12-18,28,40149570.28,To Kill A Mockingbird,Sam S. Shubert Theatre,1327227.72,1386070,114.42,397,11600,1435,1.0105,0,8,sold out
14-04-19,46,34725461.34,To Kill A Mockingbird,Sam S. Shubert Theatre,1505426.96,1222355,129.77,497,11601,1435,1.0105,8,0,sold out
10-11-19,24,35399366.34,To Kill A Mockingbird,Sam S. Shubert Theatre,1926476.26,1751250,166.08,497,11600,1435,1.0105,8,0,sold out
22-12-19,30,40645773.41,Come From Away,Gerald Schoenfeld Theatre,1075840.13,1108592,127.21,297,8457,1046,1.0106,8,0,sold out
16-04-17,47,41151034.39,"Hello, Dolly!",Sam S. Shubert Theatre,2032256,1633443,201.31,748,10095,1427,1.0106,0,7,sold out
04-02-18,37,24869631.68,Dear Evan Hansen,Music Box Theatre,1663824.64,1425136,209.1,448,7957,984,1.0108,8,0,sold out
17-09-17,17,26613186.99,Dear Evan Hansen,Music Box Theatre,1664830.34,1377584,209.2,448,7958,984,1.0109,8,0,sold out
31-12-17,32,50354028.55,"Hello, Dolly!",Sam S. Shubert Theatre,2464573.13,1830076,210.76,996,11694,1446,1.0109,8,0,sold out
12-08-18,11,37289893.41,"Hello, Dolly!",Sam S. Shubert Theatre,2106304.78,1911926,180.1,597,11695,1446,1.011,8,0,sold out
15-05-16,51,26269814.35,Waitress,Lyceum Theatre,981313.4,1019480,116.09,270,8453,1045,1.0111,8,0,sold out
11-06-17,3,34128419.59,Dear Evan Hansen,Music Box Theatre,1249592.68,1178384,157,397,7959,984,1.0111,8,0,sold out
25-03-18,44,35414660.27,Dear Evan Hansen,Music Box Theatre,1670888.61,1425136,209.94,448,7959,984,1.0111,8,0,sold out
08-09-19,15,25965470.89,To Kill A Mockingbird,Sam S. Shubert Theatre,1910723.84,1630120,164.6,497,11608,1435,1.0111,8,0,sold out
25-06-17,5,35273881.85,"Hello, Dolly!",Hudson Theatre,2305481.08,1830076,197.08,748,11698,1446,1.0112,8,0,sold out
20-08-17,13,28674785.82,"Hello, Dolly!",Hudson Theatre,2205028.15,1830076,188.51,748,11697,1446,1.0112,8,0,sold out
14-04-19,46,34725461.34,Dear Evan Hansen,Music Box Theatre,1315053.6,1234034,165.19,348,7961,984,1.0113,8,0,sold out
27-03-16,44,31485172.45,Waitress,Lyceum Theatre,425830,382305,134.29,270,3171,1045,1.0115,0,3,sold out
22-05-16,52,28842985.58,Waitress,Lyceum Theatre,982755,1019480,116.22,270,8456,1045,1.0115,8,0,sold out
29-05-16,1,28706805.95,Waitress,Lyceum Theatre,1001427,1019480,118.43,270,8456,1045,1.0115,8,0,sold out
16-04-17,47,41151034.39,Waitress,Lyceum Theatre,1381419.9,1019480,163.37,270,8456,1045,1.0115,8,0,sold out
11-06-17,3,34128419.59,Waitress,Lyceum Theatre,1385059.3,1019480,163.8,270,8456,1045,1.0115,8,0,sold out
08-12-19,28,38317632.21,Come From Away,Gerald Schoenfeld Theatre,1072443,1108592,126.71,297,8464,1046,1.0115,8,0,sold out
24-09-17,18,23991938.61,Dear Evan Hansen,Music Box Theatre,1672108.77,1377584,209.98,448,7963,984,1.0116,8,0,sold out
25-06-17,5,35273881.85,Dear Evan Hansen,Music Box Theatre,1286865.56,1178384,161.59,397,7964,984,1.0117,8,0,sold out
10-02-19,37,27661257.88,Dear Evan Hansen,Music Box Theatre,1205216.25,1352224,151.33,397,7964,984,1.0117,8,0,sold out
15-10-17,21,29928495.36,"Hello, Dolly!",Hudson Theatre,2371088.47,1830076,202.61,748,11703,1446,1.0117,8,0,sold out
03-03-19,40,27159271.45,To Kill A Mockingbird,Sam S. Shubert Theatre,1598023.84,1386070,137.59,497,11614,1435,1.0117,8,0,sold out
28-10-18,22,33133984.13,Dear Evan Hansen,Music Box Theatre,1504727.47,1352224,188.92,448,7965,984,1.0118,8,0,sold out
01-04-18,45,42016688.35,Anastasia,Cort Theatre,1075859.3,1093588,116.27,348,9253,1143,1.0119,8,0,sold out
18-06-17,4,34505435.31,"Hello, Dolly!",Hudson Theatre,2297057,1830076,196.23,748,11706,1446,1.0119,8,0,sold out
16-07-17,8,31922259.32,"Hello, Dolly!",Hudson Theatre,2232161.6,1830076,190.69,748,11706,1446,1.0119,8,0,sold out
11-08-19,11,33808015.83,To Kill A Mockingbird,Sam S. Shubert Theatre,1904809,1540280,163.95,497,11618,1435,1.012,8,0,sold out
03-09-17,15,27899472.03,Dear Evan Hansen,Music Box Theatre,1683308.4,1377584,211.29,448,7967,984,1.0121,8,0,sold out
05-11-17,24,27265631.87,Dear Evan Hansen,Music Box Theatre,1701863.74,1377584,213.61,448,7967,984,1.0121,8,0,sold out
03-11-19,23,31122600.61,Dear Evan Hansen,Music Box Theatre,980096.87,1234034,123.02,297,7967,984,1.0121,8,0,sold out
15-12-19,29,38869140.81,Dear Evan Hansen,Music Box Theatre,1106852.76,1234034,138.91,297,7968,984,1.0122,8,0,sold out
05-05-19,49,34151624.49,Come From Away,Gerald Schoenfeld Theatre,959765.7,1154784,113.3,297,8471,1046,1.0123,8,0,sold out
04-03-18,41,26316392.79,Dear Evan Hansen,Music Box Theatre,1620675.58,1425136,203.37,448,7969,984,1.0123,8,0,sold out
02-06-19,1,34573184.72,To Kill A Mockingbird,Sam S. Shubert Theatre,1593906.92,1260555,137.16,497,11621,1435,1.0123,8,0,sold out
19-02-17,39,25574527.9,Come From Away,Gerald Schoenfeld Theatre,322942.28,414048,101.65,223,3177,1046,1.0124,0,3,sold out
11-11-18,24,37230401.33,Come From Away,Gerald Schoenfeld Theatre,1055453.8,1154784,124.58,297,8472,1046,1.0124,8,0,sold out
27-10-19,22,33983842,Dear Evan Hansen,Music Box Theatre,1071494.37,1234034,134.42,297,7971,984,1.0126,8,0,sold out
06-05-18,50,36994026.79,Dear Evan Hansen,Music Box Theatre,1656795.4,1425136,207.83,448,7972,984,1.0127,8,0,sold out
16-12-18,29,39865469.32,To Kill A Mockingbird,Sam S. Shubert Theatre,1174950.81,1386070,101.06,497,11626,1435,1.0127,4,4,sold out
14-04-19,46,34725461.34,Come From Away,Gerald Schoenfeld Theatre,972743.4,1154784,114.78,297,8475,1046,1.0128,8,0,sold out
29-09-19,18,29894777.05,Come From Away,Gerald Schoenfeld Theatre,982669.14,1108592,115.95,297,8475,1046,1.0128,8,0,sold out
20-08-17,13,28674785.82,Dear Evan Hansen,Music Box Theatre,1715018.96,1377584,215.1,448,7973,984,1.0128,8,0,sold out
19-05-19,51,35092350.5,Dear Evan Hansen,Music Box Theatre,1204123.7,1234034,151.03,348,7973,984,1.0128,8,0,sold out
19-08-18,12,35465011.8,"Hello, Dolly!",Hudson Theatre,2147856.3,1911926,183.33,673,11716,1446,1.0128,8,0,sold out
26-08-18,13,33662782.2,"Hello, Dolly!",Hudson Theatre,2342740.58,1911926,199.94,673,11717,1446,1.0129,8,0,sold out
15-09-19,16,29092570.96,To Kill A Mockingbird,Sam S. Shubert Theatre,1964200.41,1630120,168.92,497,11628,1435,1.0129,8,0,sold out
10-09-17,16,23606589.82,Dear Evan Hansen,Music Box Theatre,1678427.84,1377584,210.46,448,7975,984,1.0131,8,0,sold out
21-05-17,52,34503594.63,Anastasia,Cort Theatre,1120134.5,1144036,120.9,350,9265,1143,1.0132,8,0,sold out
07-04-19,45,35291615.88,Come From Away,Gerald Schoenfeld Theatre,1003206.86,1154784,118.32,297,8479,1046,1.0133,8,0,sold out
03-12-17,28,29983150.22,Dear Evan Hansen,Music Box Theatre,1753527.2,1425136,219.82,448,7977,984,1.0133,8,0,sold out
17-02-19,38,30511551.35,Dear Evan Hansen,Music Box Theatre,1275880.77,1352224,159.94,348,7977,984,1.0133,8,0,sold out
30-07-17,10,31904722.8,"Hello, Dolly!",Hudson Theatre,2250414.26,1830076,191.98,748,11722,1446,1.0133,8,0,sold out
12-03-17,42,27675629.09,Come From Away,Gerald Schoenfeld Theatre,632317.99,1087968,74.57,223,8480,1046,1.0134,1,7,sold out
05-05-19,49,34151624.49,To Kill A Mockingbird,Sam S. Shubert Theatre,1767464.47,1386070,151.92,497,11634,1435,1.0134,8,0,sold out
24-11-19,26,32015928.6,Come From Away,Gerald Schoenfeld Theatre,932942.88,1108592,110,297,8481,1046,1.0135,8,0,sold out
06-08-17,11,31424598.87,"Hello, Dolly!",Hudson Theatre,2177900.62,1830076,185.75,748,11725,1446,1.0136,8,0,sold out
12-05-19,50,36855346.97,To Kill A Mockingbird,August Wilson Theatre,1632526.96,1222355,140.3,497,11636,1435,1.0136,8,0,sold out
04-11-18,23,33078711.53,Dear Evan Hansen,Music Box Theatre,1407880.4,1352224,176.43,448,7980,984,1.0137,8,0,sold out
24-03-19,43,34204242.15,Dear Evan Hansen,Music Box Theatre,1393377.05,1352224,174.61,348,7980,984,1.0137,8,0,sold out
02-06-19,1,34573184.72,Dear Evan Hansen,Music Box Theatre,1203071.26,1234034,150.76,348,7980,984,1.0137,8,0,sold out
19-02-17,39,25574527.9,Dear Evan Hansen,Music Box Theatre,1100060.76,1071224,137.83,397,7981,984,1.0138,8,0,sold out
03-02-19,36,26512354.56,To Kill A Mockingbird,August Wilson Theatre,1494444.94,1386070,128.41,497,11638,1435,1.0138,8,0,sold out
17-02-19,38,30511551.35,To Kill A Mockingbird,August Wilson Theatre,1609189,1386070,138.27,497,11638,1435,1.0138,8,0,sold out
27-01-19,35,29982380.3,Come From Away,Gerald Schoenfeld Theatre,963398.7,1154784,113.55,297,8484,1046,1.0139,8,0,sold out
16-07-17,8,31922259.32,Dear Evan Hansen,Music Box Theatre,1664265.2,1375340,208.84,397,7969,983,1.0139,8,0,sold out
19-05-19,51,35092350.5,To Kill A Mockingbird,August Wilson Theatre,1610208.24,1210245,138.35,497,11639,1435,1.0139,8,0,sold out
25-08-19,13,27987012.48,To Kill A Mockingbird,August Wilson Theatre,1870181.21,1572280,160.67,497,11640,1435,1.0139,8,0,sold out
09-04-17,46,35186711.31,Come From Away,Gerald Schoenfeld Theatre,978840.7,1195572,115.36,247,8485,1046,1.014,8,0,sold out
28-01-18,36,27522164.93,Dear Evan Hansen,Music Box Theatre,1697500.12,1425136,212.67,448,7982,984,1.014,8,0,sold out
10-03-19,41,30252790.13,Dear Evan Hansen,Music Box Theatre,1278661.4,1352224,160.19,348,7982,984,1.014,8,0,sold out
25-08-19,13,27987012.48,Dear Evan Hansen,Music Box Theatre,1144869.01,1234034,143.43,297,7982,984,1.014,8,0,sold out
10-11-19,24,35399366.34,Dear Evan Hansen,Music Box Theatre,1088986.55,1234034,136.43,297,7982,984,1.014,8,0,sold out
13-01-19,33,31937248.07,Dear Evan Hansen,Music Box Theatre,1318615.15,1352224,165.18,448,7983,984,1.0141,8,0,sold out
26-02-17,40,25416821.35,Come From Away,Gerald Schoenfeld Theatre,601254.5,951972,80.97,223,7426,1046,1.0142,0,7,sold out
12-05-19,50,36855346.97,Come From Away,Gerald Schoenfeld Theatre,989567,1154784,116.6,297,8487,1046,1.0142,8,0,sold out
18-02-18,39,26335055.74,Dear Evan Hansen,Music Box Theatre,1790798.46,1425136,224.3,497,7984,984,1.0142,8,0,sold out
28-05-17,1,34203175.62,"Hello, Dolly!",Hudson Theatre,1911108,1641024,186.16,748,10266,1446,1.0142,7,0,sold out
10-02-19,37,27661257.88,To Kill A Mockingbird,August Wilson Theatre,1539570.51,1386070,132.23,497,11643,1435,1.0142,8,0,sold out
31-03-19,44,36822964.51,To Kill A Mockingbird,August Wilson Theatre,1718214.84,1386070,147.57,497,11643,1435,1.0142,8,0,sold out
27-03-16,44,31485172.45,School of Rock - The Musical,Stephen Sondheim Theatre,1323673,1440312,109.12,248,12130,1495,1.0142,8,0,sold out
23-12-18,30,41012369.65,To Kill A Mockingbird,August Wilson Theatre,1586946.02,1386070,136.29,497,11644,1435,1.0143,8,0,sold out
21-01-18,35,27685184.24,Dear Evan Hansen,Music Box Theatre,1707785.02,1425136,213.87,448,7985,984,1.0144,8,0,sold out
13-05-18,51,38621280.34,Dear Evan Hansen,Music Box Theatre,1682483.76,1425136,210.71,448,7985,984,1.0144,8,0,sold out
21-10-18,21,34344692.7,Dear Evan Hansen,Music Box Theatre,1540296.65,1352224,192.9,448,7985,984,1.0144,8,0,sold out
04-03-18,41,26316392.79,Come From Away,Gerald Schoenfeld Theatre,1113329.5,1260966,131.15,347,8489,1046,1.0145,8,0,sold out
17-11-19,25,32819620.56,Come From Away,Gerald Schoenfeld Theatre,952192.76,1108592,112.17,297,8489,1046,1.0145,8,0,sold out
05-02-17,37,19874003.02,Dear Evan Hansen,Music Box Theatre,1112399.6,1071194,139.29,297,7986,984,1.0145,8,0,sold out
30-07-17,10,31904722.8,Dear Evan Hansen,Music Box Theatre,1709346.8,1377584,214.04,397,7986,984,1.0145,8,0,sold out
18-11-18,25,36501888.28,Dear Evan Hansen,Music Box Theatre,1492231.7,1352224,186.86,448,7986,984,1.0145,8,0,sold out
28-04-19,48,38151115.68,Dear Evan Hansen,Music Box Theatre,1362505.75,1234034,170.61,348,7986,984,1.0145,8,0,sold out
16-06-19,3,34493610.47,Dear Evan Hansen,Music Box Theatre,1300668.9,1234034,162.87,348,7986,984,1.0145,8,0,sold out
14-05-17,51,33603536.36,"Hello, Dolly!",Hudson Theatre,1905568.83,1641024,185.57,748,10269,1446,1.0145,7,0,sold out
26-02-17,40,25416821.35,Dear Evan Hansen,Music Box Theatre,1127500.08,1071704,141.17,397,7987,984,1.0146,8,0,sold out
22-10-17,22,30630790.04,Dear Evan Hansen,Music Box Theatre,1666830.6,1377584,208.69,448,7987,984,1.0146,8,0,sold out
22-04-18,48,37506237.02,Dear Evan Hansen,Music Box Theatre,1733173.76,1425136,217,448,7987,984,1.0146,8,0,sold out
07-04-19,45,35291615.88,Dear Evan Hansen,Music Box Theatre,1346387.36,1352224,168.57,348,7987,984,1.0146,8,0,sold out
09-06-19,2,35439598.96,To Kill A Mockingbird,August Wilson Theatre,1870949.18,1429490,160.62,497,11648,1435,1.0146,8,0,sold out
07-05-17,50,32862919.91,Dear Evan Hansen,Music Box Theatre,1296754.63,1178264,162.34,397,7988,984,1.0147,8,0,sold out
08-04-18,46,42596195.27,Dear Evan Hansen,Music Box Theatre,1793512.76,1425136,224.53,448,7988,984,1.0147,8,0,sold out
01-07-18,5,38126488.51,Dear Evan Hansen,Music Box Theatre,1686323.9,1425136,211.11,448,7988,984,1.0147,8,0,sold out
26-08-18,13,33662782.2,Dear Evan Hansen,Music Box Theatre,1583120.66,1425136,198.19,448,7988,984,1.0147,8,0,sold out
30-09-18,18,29521717.1,Dear Evan Hansen,Music Box Theatre,1458927.85,1425136,182.64,448,7988,984,1.0147,8,0,sold out
09-12-18,28,40149570.28,Dear Evan Hansen,Music Box Theatre,1496710.2,1352224,187.37,448,7988,984,1.0147,8,0,sold out
09-09-18,15,29524979.46,Come From Away,Gerald Schoenfeld Theatre,1015383.8,1154784,119.57,347,8492,1046,1.0148,8,0,sold out
04-11-18,23,33078711.53,Come From Away,Gerald Schoenfeld Theatre,1023781.4,1154784,120.56,297,8492,1046,1.0148,8,0,sold out
04-02-18,37,24869631.68,Come From Away,Gerald Schoenfeld Theatre,1129936.5,1260966,133.04,347,8493,1046,1.0149,8,0,sold out
18-06-17,4,34505435.31,Dear Evan Hansen,Music Box Theatre,1247782.63,1178384,156.19,397,7989,984,1.0149,8,0,sold out
23-07-17,9,31395963.12,Dear Evan Hansen,Music Box Theatre,1663201.08,1377584,208.19,397,7989,984,1.0149,8,0,sold out
29-04-18,49,35335326.58,Dear Evan Hansen,Music Box Theatre,1694047.04,1425136,212.05,448,7989,984,1.0149,8,0,sold out
14-10-18,20,33387818.47,Dear Evan Hansen,Music Box Theatre,1515204.45,1352224,189.66,448,7989,984,1.0149,8,0,sold out
27-01-19,35,29982380.3,Dear Evan Hansen,Music Box Theatre,1272934.57,1352224,159.34,397,7989,984,1.0149,8,0,sold out
21-05-17,52,34503594.63,"Hello, Dolly!",Hudson Theatre,1933853.48,1641024,188.25,748,10273,1446,1.0149,7,0,sold out
24-02-19,39,29863192.12,To Kill A Mockingbird,August Wilson Theatre,1646705.47,1386070,141.34,497,11651,1435,1.0149,8,0,sold out
11-12-16,29,31357485.42,Dear Evan Hansen,Music Box Theatre,974982.63,1020214,122.03,248,7990,984,1.015,8,0,sold out
23-04-17,48,35895402.43,Dear Evan Hansen,Music Box Theatre,1214891.4,1177664,152.05,397,7990,984,1.015,8,0,sold out
02-07-17,6,31965811.52,Dear Evan Hansen,Music Box Theatre,1342157.13,1178384,167.98,397,7990,984,1.015,8,0,sold out
09-07-17,7,29082683.33,Dear Evan Hansen,Music Box Theatre,1725297.28,1377584,215.93,397,7990,984,1.015,8,0,sold out
07-01-18,33,32207429.53,Dear Evan Hansen,Music Box Theatre,1744819.5,1425136,218.38,448,7990,984,1.015,8,0,sold out
11-08-19,11,33808015.83,Dear Evan Hansen,Music Box Theatre,1217469.35,1234034,152.37,297,7990,984,1.015,8,0,sold out
01-12-19,27,41687333.21,Dear Evan Hansen,Music Box Theatre,1352409.05,1246494,169.26,297,7990,984,1.015,8,0,sold out
10-03-19,41,30252790.13,To Kill A Mockingbird,August Wilson Theatre,1617090,1386070,138.78,497,11652,1435,1.015,8,0,sold out
18-12-16,30,30541917.65,Dear Evan Hansen,Music Box Theatre,1051248,1023924,131.55,297,7991,984,1.0151,8,0,sold out
22-01-17,35,21686611.83,Dear Evan Hansen,Music Box Theatre,1091224.68,1070664,136.56,297,7991,984,1.0151,8,0,sold out
26-03-17,44,32453591.42,Dear Evan Hansen,Music Box Theatre,1197101.6,1177804,149.81,397,7991,984,1.0151,8,0,sold out
